"","id","display_name","publication_year","type","journal","journal_id","doi","first_author"
"5810","https://openalex.org/W108763886","Carlos Miguel Herrera et Arnaud Le Pillouer (dir.), Comment écrit-on L’histoire Constitutionnelle?",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9364-y","Jean-Marie Denquin"
"5811","https://openalex.org/W1698564320","Des Rapports Entre Droit et Science",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9375-8","Margo Bernelin"
"5812","https://openalex.org/W2068146797","How Do Fictions Construe Our Laws for Us",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9365-x","Willem Witteveen"
"5813","https://openalex.org/W2111077819","Following Legal Rules: Visibility and Feasibility",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9355-4","Bert van Roermund"
"5814","https://openalex.org/W2103368083","Hanneke van Schooten: Jurisprudence and Communication",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9370-0","John Brigham"
"5815","https://openalex.org/W1976975744","Towards a New Analytical Framework for Legal Communication",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-014-9356-y","Hanneke van Schooten"
"5816","https://openalex.org/W1840341588","De la conscience (pluri) linguistique en droit",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9347-4","Sandy Lamalle"
"5817","https://openalex.org/W2088128526","Jurisprudence and Communication: Secular and Religious",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9348-3","Bernard S. Jackson"
"5818","https://openalex.org/W1532309976","Starting Points: Kantian Constructivism Reassessed",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12047","Carla Bagnoli"
"5819","https://openalex.org/W2153570153","Student Rights and the Special Characteristics of the School Environment in American Jurisprudence",2015,"journal-article","Journal of Philosophy of Education","https://openalex.org/V181524514","https://doi.org/10.1111/1467-9752.12096","Jason C. Blokhuis"
"5820","https://openalex.org/W1966448820","Response to Commentators",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-014-9319-0","Michelle Madden Dempsey"
"5821","https://openalex.org/W2216440525","Mark Osiel: The End of Reciprocity: Terror, Torture and the Law of War",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9209-x","Seumas Miller"
"5822","https://openalex.org/W1990622389","Iniuria Migrandi : Criminalization of Immigrants and the Basic Principles of the Criminal Law",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9229-6","Alessandro Spena"
"5823","https://openalex.org/W3125440489","Two Objections to Yaffe on the Criminalization of Attempts",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9210-4","Alexander Sarch"
"5824","https://openalex.org/W3123267562","What is Philosophy of Criminal Law",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9222-0","Youngjae Lee"
"5825","https://openalex.org/W3123106130","Feminist Prosecutors and Patriarchal States",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9195-4","Kit Kinports"
"5826","https://openalex.org/W3123518863","Indirect Co-Perpetration",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-013-9224-y","Shachar Eldar"
"5827","https://openalex.org/W1999441871","Motivating Questions and Partial Answers: A Response to Prosecuting Domestic Violence by Michelle Madden Dempsey",2014,"journal-article","Criminal Law and Philosophy","https://openalex.org/V56047584","https://doi.org/10.1007/s11572-012-9197-2","Sharon Cowan"
"5828","https://openalex.org/W2044979931","The Relevance of the Law and the Relationship between Law and Politics. An Approach from the Perspective of Carlos Nino",2014,"journal-article","Rechtstheorie","https://openalex.org/V99587756","https://doi.org/10.3790/rth.45.1.19","Juan Carlos Mariano Cianciardo"
"5829","https://openalex.org/W2090009312","Communicative Approach and Legal Theory",2014,"journal-article","Rechtstheorie","https://openalex.org/V99587756","https://doi.org/10.3790/rth.45.1.1","Mikhail Antonov"
"5830","https://openalex.org/W2058237033","The Splendors and Miseries of Constitutional Reasoning in Times of Global Crisis: A Critical Look from the Realist Perspectives of Semiotics",2014,"journal-article","International journal for the semiotics of law","https://openalex.org/V2764447599","https://doi.org/10.1007/s11196-013-9352-7","Vadim Verenich"
"5831","https://openalex.org/W2045528953","Officials and Subjects in Gardner’s Law as a Leapof Faith",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9217-6","Matthew Noah Smith"
"5832","https://openalex.org/W1999822610","Law as a Leap of Faith as OTHERS see IT",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9218-5","John Gardner"
"5833","https://openalex.org/W3122795151","Four Neglected Prescriptions of Hartian Legal Philosophy",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9203-4","Kevin Toh"
"5834","https://openalex.org/W2044287158","Some Remarks on the Connection Between Law and Morality",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9205-x","María Cristina Redondo"
"5835","https://openalex.org/W2064031751","Some Claims About Law’s Claims",2014,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9202-5","Luís Duarte d’Almeida"
"5836","https://openalex.org/W1928738681","Tracing an Outline of Legal Complexity",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12056","Thomas Edward Webb"
"5837","https://openalex.org/W3126046147","Alf Ross on the Concept of a Legal Right",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12054","Torben Spaak"
"5838","https://openalex.org/W1585523591","Participation, Deliberation, and Constitutional Rigidity",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12059","Inigo González Ricoy"
"5839","https://openalex.org/W3125874682","What Is Neutrality",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12057","Roland Pierik"
"5840","https://openalex.org/W1919538785","The intergenerational case for constitutional rigidity",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12060","Axel Gosseries"
"5841","https://openalex.org/W1771665924","Three Brief Comments on Rigid Constitutions and the Republican Tradition",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12058","Roberto Gargarella"
"5842","https://openalex.org/W1902687261","Is constitutional rigidity the problem? Democratic legitimacy and the last word",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12062","José Luis Martí"
"5843","https://openalex.org/W2161725990","Constitutional Rigidity and the Default Rule",2014,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12061","Sebastián Linares Lejarraga"
"5844","https://openalex.org/W2039711255","Equality and Moral Worth in Natural-Law Ethics and Beyond",2014,"journal-article","The American Journal of Jurisprudence","https://openalex.org/V2735326605","https://doi.org/10.1093/ajj/auu014","Sherif Girgis"
"5845","https://openalex.org/W1992869930","The Judgeship of All Citizens: Dworkin’s Protestantism About Law",2015,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-013-9200-7","Win-Chiat Lee"
"5846","https://openalex.org/W142346291","The Duty to Criminalize",2015,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9209-6","Alon Harel"
"5847","https://openalex.org/W3122589515","Metaphysical Quietism and Functional Explanation in the Law",2015,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1007/s10982-014-9211-z","Charles L. Barzun"
"5848","https://openalex.org/W2322438551","The Constitutional World of Mr. Justice Frankfurter: Some Representative Opinions",1951,"journal-article","Thought: Fordham University Quarterly","https://openalex.org/V1037895521","https://doi.org/10.5840/thought195126230","George A. Curran"
"5849","https://openalex.org/W2515814961","Doctors and the Law: Medical Jurisprudence in Nineteenth-Century America. James C. Mohr",1994,"journal-article","Isis","https://openalex.org/V192525298","https://doi.org/10.1086/356775","Edward J. Larson"
"5850","https://openalex.org/W2507164496","Legal Philosophy from Plato to Hegel. Huntington Cairns",1950,"journal-article","Isis","https://openalex.org/V192525298","https://doi.org/10.1086/349138","Mark DeWolfe Howe"
"5851","https://openalex.org/W2516631895","Jessica Snyder Sachs.Corpse: Nature, Forensics, and the Struggle to Pinpoint Time of Death: An Exploration of the Haunting Science of Forensic Ecology. 288 pp., index. Cambridge, Mass.: Perseus Publishing, 2001. $25 (cloth).",2002,"journal-article","Isis","https://openalex.org/V192525298","https://doi.org/10.1086/345046","Erin O’Connor"
"5852","https://openalex.org/W2097321780","What's in a war?: Politics as war, war as politics",2008,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/j.1467-9337.2008.00395.x","Étienne Balibar"
"5853","https://openalex.org/W2509629964","The Legal Enforcement of Morality. Thomas C. Grey",1984,"journal-article","Ethics","https://openalex.org/V184849641","https://doi.org/10.1086/292610","Charles Silver"
"5854","https://openalex.org/W2511457854","Discrimination and Reverse Discrimination. Kent Greenawalt",1984,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1086/292609","Robert K. Fullinwider"
"5855","https://openalex.org/W2512947502","Punishment, Danger and Stigma: The Morality of Criminal Justice. Nigel Walker",1983,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1086/292454","Robert S. Gerstein"
"5856","https://openalex.org/W857307420","Morality, Mortality: Death and Whom to Save from It",1995,"journal-article","Law and Philosophy","https://openalex.org/V153292947","https://doi.org/10.1086/293760","F. M. Kamm"
"5857","https://openalex.org/W3124779749","THE SUBSTANTIVE PRINCIPLE OF EQUAL TREATMENT",2009,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325209090090","Patrick S. Shin"
"5858","https://openalex.org/W1589473442","Kelsen's Theory on International Law during his Exile in Geneva",2015,"journal-article","Ratio Juris","https://openalex.org/V183135890","https://doi.org/10.1111/raju.12055","Mario G. Losano"
"5859","https://openalex.org/W3121389216","The misguided concept of partial justification",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325214000123","Shachar Eldar"
"5860","https://openalex.org/W3124418239","PROBABILISTIC CAUSATION IN EFFICIENCY-BASED LIABILITY JUDGMENTS",2014,"journal-article","Legal Theory","https://openalex.org/V139242520","https://doi.org/10.1017/s1352325214000147","Diego M. Papayannis"
"5861","https://openalex.org/W2104317196","Sen's Modest Justice",2014,"journal-article","Jurisprudence","https://openalex.org/V2737598823","https://doi.org/10.5235/20403313.5.2.376","Zofia Stemplowska"
"5862","https://openalex.org/W1987887145","Freedom's Value: Some Persisting Questions for Amartya Sen's Capability Approach",2014,"journal-article","Jurisprudence","https://openalex.org/V2737598823","https://doi.org/10.5235/20403313.5.2.369","Serena Olsaretti"
